# Theoretical transmission filter for J-PLUS filter F660
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 6600
#    W1 (Angstroms): 100
#    FWHM (Angstroms): 125
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
6598.3 0.9000 0.7705
6598.4 0.9000 0.7705
6598.5 0.9000 0.7705
6598.6 0.9000 0.7705
6598.7 0.9000 0.7704
6598.8 0.9000 0.7704
6598.9 0.9000 0.7704
6599.0 0.9000 0.7704
6599.1 0.9000 0.7704
6599.2 0.9000 0.7704
6599.3 0.9000 0.7704
6599.4 0.9000 0.7704
6599.5 0.9000 0.7704
6599.6 0.9000 0.7704
6599.7 0.9000 0.7704
6599.8 0.9000 0.7704
6599.9 0.9000 0.7704
6600.0 0.9000 0.7704
6600.1 0.9000 0.7704
6600.2 0.9000 0.7704
6600.3 0.9000 0.7704
6600.4 0.9000 0.7704
6600.5 0.9000 0.7704
6600.6 0.9000 0.7704
6600.7 0.9000 0.7704
6600.8 0.9000 0.7704
6600.9 0.9000 0.7704
6601.0 0.9000 0.7704
6601.1 0.9000 0.7704
6601.2 0.9000 0.7704
6601.3 0.9000 0.7704
6601.4 0.9000 0.7703
6601.5 0.9000 0.7703
6601.6 0.9000 0.7703
6601.7 0.9000 0.7703
6601.8 0.9000 0.7703
6601.9 0.9000 0.7703
6602.0 0.9000 0.7703
6602.1 0.9000 0.7703
6602.2 0.9000 0.7703
6602.3 0.9000 0.7703
6602.4 0.9000 0.7703
6602.5 0.9000 0.7703
6602.6 0.9000 0.7703
6602.7 0.9000 0.7703
6602.8 0.9000 0.7703
6602.9 0.9000 0.7703
6603.0 0.9000 0.7703
6603.1 0.9000 0.7703
6603.2 0.9000 0.7703
6603.3 0.9000 0.7703
6603.4 0.9000 0.7703
6603.5 0.9000 0.7703
6603.6 0.9000 0.7703
6603.7 0.9000 0.7703
6603.8 0.9000 0.7703
6603.9 0.9000 0.7703
6604.0 0.9000 0.7703
6604.1 0.9000 0.7703
6604.2 0.9000 0.7702
6604.3 0.9000 0.7702
